subpartida|n_registros|vu_mediana|vu_media|vu_std|cv|q1|q3|iqr|ic_mediana_inf|ic_mediana_sup|ic_mediana_amplitud|outlier_iqr_pct|outlier_z_score_pct|outlier_lof_pct|outlier_max_pct|outlier_any_pct|coincidencias_2_mas|coincidencias_2_mas_pct|discrepancia_metodos_pct|n_paises|n_operadores|n_unidades|score_priorizacion|causa_probable|plan_mitigacion
1008509000|1294|2.4416771524858696|6.908147611754999|19.092000629327554|2.7636932072557836|1.0900488965074397|5.654094915697504|4.564046019190064|2.208358051891434|2.6489380552085677|0.4405800033171339|11.901081916537867|1.2364760432766615|5.023183925811438|11.901081916537867|15.301391035548686|21|1.6228748068006182|4.4143510381291495|5|1294|1|0.7949749764469521|alta dispersion natural del V.U.; casos extremos confirmados por dos o mas metodos; posible heterogeneidad por pais; posible heterogeneidad por operador|revisar manualmente registros con coincidencia 2+; ajustar umbrales por subpartida y revisar percentiles extremos; usar LOF como segunda etapa solo para slices priorizados; incorporar pais, operador y calidad para explicar heterogeneidad
2603000000|427|2.301140556627243|6.028656201580545|20.52375975200028|3.4043672529575537|0.9947065165381223|4.96748630007685|3.9727797835387273|2.022004817673811|2.6517219976125874|0.6297171799387766|9.133489461358314|1.405152224824356|5.152224824355972|9.133489461358314|10.53864168618267|16|3.747072599531616|3.1555632992049554|5|427|1|0.5557223441210917|alta dispersion natural del V.U.; casos extremos confirmados por dos o mas metodos; posible heterogeneidad por pais; posible heterogeneidad por operador|revisar manualmente registros con coincidencia 2+; ajustar umbrales por subpartida y revisar percentiles extremos; incorporar pais, operador y calidad para explicar heterogeneidad
0811909100|918|1.7821608886397309|3.0346650168617266|7.21403420648461|2.3772094008402096|1.066541271591108|3.1401119664802772|2.0735706948891695|1.6650244734556991|1.8628700317670626|0.1978455583113634|6.535947712418301|0.7625272331154684|5.010893246187364|6.535947712418301|8.169934640522875|31|3.376906318082789|2.44283052891128|5|918|1|0.37832200109162245|alta dispersion natural del V.U.; casos extremos confirmados por dos o mas metodos; posible heterogeneidad por pais; posible heterogeneidad por operador|revisar manualmente registros con coincidencia 2+; ajustar umbrales por subpartida y revisar percentiles extremos; incorporar pais, operador y calidad para explicar heterogeneidad
0810909000|1013|2.7232975008768006|3.5043220529322925|5.875596871034823|1.6766714880324232|2.1390088721687217|3.384653258063958|1.2456443858952362|2.6524536409265953|2.7982121552258326|0.14575851429923725|3.8499506416584404|1.3820335636722607|5.034550839091807|5.034550839091807|5.330700888450148|36|3.5538005923000986|1.5215041818620458|5|1013|1|0.24224616018567005|casos extremos confirmados por dos o mas metodos; posible heterogeneidad por pais; posible heterogeneidad por operador|revisar manualmente registros con coincidencia 2+; incorporar pais, operador y calidad para explicar heterogeneidad
2309909000|949|1.0995326469674458|1.5598586171655322|2.634810518017457|1.6891341875619812|0.6736494342750272|1.7243513003074802|1.050701866032453|1.039562981437786|1.1613918902167835|0.12182890877899744|5.47945205479452|0.9483667017913594|5.05795574288725|5.47945205479452|8.113804004214963|23|2.423603793466807|2.043882897924293|5|949|1|0.19111370071103373|casos extremos confirmados por dos o mas metodos; posible heterogeneidad por pais; posible heterogeneidad por operador|revisar manualmente registros con coincidencia 2+; incorporar pais, operador y calidad para explicar heterogeneidad
